神州泰岳,300002,刘凯湘,独立董事,"刘凯湘，男，中国国籍，博士学历，教授，仲裁员。1987年7月至1999年5月任北京工商大学教授，1999年5月至今任北京大学教授、博士生导师。
兼任中国国际经济贸易仲裁委员会仲裁员，新加坡国际仲裁院仲裁员，北京仲裁委员会仲裁员，中国法学会民法研究会常务理事，北京市民商法研究会常务理事，湖南大学、上海大学、北京工商大学、澳门科技大学等兼职教授；国家统计局、河北省人大常委会等专家咨询委员会委员；太极计算机股份有限公司独立董事。
未持有公司股份，与持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《创业板上市公司规范运作指引》第3.1.3条所规定的情形。"
神州泰岳,300002,罗建北,独立董事,"罗建北女士,1945年11月出生,中国国籍,无永久境外居留权,本科学历、研究员。1970年至1994年3月任清华大学计算机系党委书记、副教授;1994年4月至1996年12月任清华大学软件技术中心主任;1997年1月至1999年2月任清华同方股份有限公司董事、常务副总裁;1999年3月至2009年3月任清华科技园副主任、启迪控股股份有限公司副总裁;2009年4月正式退休。2014年6月至今担任公司独立董事。兼任双清诚德科技(北京)有限公司董事、苏州清桥电子科技有限公司董事。未持有公司股份,与持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系,未受过中国证监会及其他有关部门的处罚和证券交易所惩戒,不存在《创业板上市公司规范运作指引》第3.2.3条所规定的情形。"
神州泰岳,300002,丁彦超,监事,"丁彦超先生,1968年出生,中国国籍,无永久境外居留权。毕业于西北大学计算机系;曾任天津石化公司计算机中心软件工程师,2002年至今历任公司研发工程师、网管项目管理部技术主管、项目管理部技术主管,现任公司经营支撑中心运营部经理。持有公司股份401,335股,与持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系,未受过中国证监会及其他有关部门的处罚和证券交易所惩戒,不存在《创业板上市公司规范运作指引》第3.2.3条所规定的情形。"
神州泰岳,300002,郝岩,监事,"郝岩女士,1980年出生,中国国籍,无永久境外居留权。毕业于北京林业大学;2004年8月至今历任公司行政部经理助理、经理。2008年11月起任公司职工监事。持有公司股份400股,与持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系,未受过中国证监会及其他有关部门的处罚和证券交易所惩戒,不存在《创业板上市公司规范运作指引》第3.2.3条所规定的情形。"
神州泰岳,300002,李广刚,监事,李广刚先生，1978年出生，毕业于济南大学；曾任北京泰立特科技发展有限公司青岛分公司软件工程师、北京新晨科技股份有限公司客户经理、联盈数码公司客户经理；2005年12月至今任公司销售经理、监事会主席。未持有公司股份，与持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《创业板上市公司规范运作指引》第3.1.3条所规定的情形。
神州泰岳,300002,高峰,一般高管,"高峰先生,1976年出生,中国国籍,无永久境外居留权。毕业于沈阳航空工业学院;2002年至今历任公司销售经理、高级销售经理、行业销售总监、副总裁。现兼任北京神州泰岳信息安全技术有限公司总经理、新疆神州泰岳智能科技有限公司执行董事。目前,持有公司股票9,675,886股,与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系,未受过中国证监会及其他有关部门的处罚和证券交易所惩戒,不存在《创业板上市公司规范运作指引》第3.2.3条所规定的情形。"
神州泰岳,300002,刘豪,一般高管,"刘豪先生，男，1972年出生，毕业于西安理工大学；曾任金科集团公司金融行业销售经理、中国惠普有限公司软件业务部销售经理、国际商业机器（中国）有限公司软件部Tivoli北方区销售经理；2007年至今担任公司副总经理。持有公司股份150,000股，与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《创业板上市公司规范运作指引》第3.1.3条所规定的情形。"
神州泰岳,300002,孙海粟,一般高管,孙海粟先生，1965年2月出生，毕业于北京邮电大学无线电工程专业，学士学位。曾任国家计生委北京宣教中心工作干部、宁波燕浩微波通信公司开发部经理，宁波江北通信设备实业公司总经理，宁波未来通信技术有限公司总经理，2001年起至今任宁波普天通信技术有限公司总经理。孙海粟先生均不存在下列情形：1、最近三年内收到中国证监会行政处罚；2、最近三年内受到证券交易所公开谴责或三次以上通报批评；3、被中国证监会宣布为市场禁入者且尚在禁入期；4、被证券交易所公开认定为不适合担任上市公司高级管理人员；5、无法确保在任职期间投入足够的时间和精力于公司事务，切实履行高级管理人员应履行的各项职责。6、与持有公司5%以上股份的股东、实际控制人、公司其他董事、监事、高级管理人员不存在关联关系。
神州泰岳,300002,陶磊,一般高管,"陶磊先生，男，1972年6月出生，毕业于南京理工大学，工学学士学位。曾任中国兵器工业总公司干部，北京新宇计算机有限公司、英国电信Syntegra销售经理，上海联盈数码技术有限公司销售总监。2005年11月至今先后担任北京神州泰岳软件股份有限公司大客户经理、总经理助理。持有公司股份375,000股，与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《创业板上市公司规范运作指引》第3.1.3条所规定的情形。"
神州泰岳,300002,许芃,一般高管,"许芃先生，男，1973年出生，毕业于北京邮电大学；曾任秦皇岛电信局职员、中联集团工程师、CA公司工程师；2002年至今历任公司系统网络事业部总经理、公司副总经理。持有公司股份3,533,235股，与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《创业板上市公司规范运作指引》第3.1.3条所规定的情形。"
神州泰岳,300002,张振鹏,一般高管,"张振鹏先生，男，1961年出生，毕业于北京邮电学院，高级工程师；曾任石家庄邮电高等专科学校团委书记、学生处处长、成教部主任、培训部主任等职；2003年至今担任公司副总经理。持有公司股份2,473,265股，与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《创业板上市公司规范运作指引》第3.1.3条所规定的情形。"
神州泰岳,300002,朱健松,一般高管,"朱健松先生，男，1967年4月出生，毕业于北京联合大学电子工程学院，工学学士学位。曾任中国仪器进出口总公司职员、副科长；英孚美软件（中国）有限公司高级客户经理、销售经理；北邮电信科技股份有限公司北邮集思公司总经理、北邮电信资源管理事业部总经理；博思软件（中国）有限公司销售经理、销售总监、中国区业务总经理等职务。2008年加入北京神州泰岳软件股份有限公司任电信销售部总经理。持有公司股份375,000股，与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《创业板上市公司规范运作指引》第3.1.3条所规定的情形。"
乐普医疗,300003,蒲忠杰,董事长兼高管,"蒲忠杰先生:1963年出生,中国国籍,拥有美国永久居留权,研究生学历、博士学位。曾任北京钢铁研究总院高级工程师,美国佛罗里达国际大学研究助理,美国WP医疗科技公司技术副总经理;现任乐普(北京)医疗器械股份有限公司董事长、总经理、技术总监,乐普生物科技有限公司执行董事、总经理,北京金一文化发展股份有限公司独立董事,兼任国家心脏病植介入诊疗器械及设备工程技术研究中心主任、中国生物材料学会副会长、北京医药行业协会副会长、中国药品监督管理研究会常务理事、全国卫生产业企业管理协会副会长、中关村昌平大健康联盟理事长、中国生物工程学会理事。"
乐普医疗,300003,李国强,董事,"李国强先生,本公司监事会主席,1955年出生,中国国籍,无境外永久居留权,大学本科学历,研究员级高级工程师。历任中国船舶工业总公司副处长、处长,深圳远舟科技实业有限公司董事兼总经理(副局长级)、副董事长,中船重工科技投资发展有限公司董事兼总经理、副总经理,乐普(北京)医疗器械股份有限公司董事兼董事会秘书、董事,中船重工科技投资发展有限公司副总经理。现任亚光科技集团股份有限公司独立董事,北京当升材料科技股份有限公司独立董事、中工国际工程股份有限公司独立董事。"
乐普医疗,300003,马玉璞,董事,"马玉璞先生,本公司副董事长,1962年出生,中国国籍,无境外永久居留权,研究生学历,硕士学位,研究员。历任中国船舶重工集团公司第七二五研究所研究室副主任、副总工程师、总工程师、党委书记兼副所长、所长。曾获国务院特殊津贴,全国劳动模范,中国船舶工业总公司优秀中青年专家,第十二届、十三届全国人大代表。现任中国船舶重工集团公司第七二五研究所科技委主任。"
乐普医疗,300003,徐扬,董事,"徐扬先生:1967年出生,中国国籍,无境外永久居留权,研究生学历,执业律师。曾任中信律师事务所律师,公诚律师事务所律师,天达律师事务所律师,北京市四海通程律师事务所律师,北京七星华创电子科技股份有限公司独立董事、中外运空运发展股份有限公司独立董事;现任北京重光律师事务所高级合伙人、律师,乐普(北京)医疗器械股份有限公司第四届董事会董事。"
乐普医疗,300003,陈磊,独立董事,"陈磊先生,本公司独立董事,1970年出生,中国国籍,无境外永久居留权,研究生学历,硕士学位。历任中央民族出版社会计,中信会计师事务所部门经理,中兴宇会计师事务所部门经理,北京网商世界电子技术有限公司财务总监,豪力海文科技发展有限公司副总经理,北京海问咨询有限公司咨询顾问,北京世纪东方国铁电讯科技有限公司财务总监,北京紫檀国际教育咨询有限公司总经理,天壕节能科技股份有限公司财务总监。现任北京龙腾佳讯科技股份有限公司董事。"
乐普医疗,300003,付立家,独立董事,"付立家先生,本公司独立董事,1963年出生,中国国籍,无境外永久居留权,研究生学历,硕士学位。历任北京机电研究院干部,中国康华公司干部,北京第一通用机械厂计算机室主任。现任北京亚东生物制药有限公司总经理。"
乐普医疗,300003,徐猛,独立董事,"徐猛先生,本公司独立董事,1968年出生,中国国籍,无境外永久居留权,研究生学历,硕士学位。历任中国船舶工业总公司监察局、办公厅干部,北京劳赛德律师事务所、北京赛德天勤律师事务所合伙人、主任、党支部书记,北京市律师协会第八届理事。现任北京万商天勤律师事务所合伙人。"
乐普医疗,300003,陈倩,监事,"陈倩女士:1978年9月出生,中国国籍,无境外永久居留权,研究生学历、硕士学位。2007年7月加入公司,曾任公司人力资源部副经理、采购部经理,现任公司同心管家项目经理、工会主席、公司第三届监事会职工监事。
"
乐普医疗,300003,王社教,监事,"王社教先生,本公司独立董事,男,1966年出生,中国国籍,无境外永久居留权,研究生学历,硕士学位。历任冶金工业部自动化院传动所财务科副科长、计划财务部常务副主任兼财务科科长,北京蔼依根（AEG）电器传动有限公司财务经理,北京金自天正智能控制股份有限公司金融部副部长兼会计室主任、部长、监事、监事会主席,冶金自动化院研究设计院副总会计师兼财务经济部主任、总会计师。现任中国钢研科技集团副总会计师兼冶金自动化研究设计院总会计师。"
乐普医疗,300003,周全,监事,"周全先生:男,1956年出生,中国国籍,无境外永久居留权,本科学历,学士学位,高级工程师。历任中国船舶工业总公司第四○七厂技术员、产品设计研究所党支部副书记、组织部长、厂长助理兼柴油机事业部主任、副厂长、厂长,中国船舶重工集团公司河南柴油机集团有限公司董事长、总经理,第七二五研究所纪委书记、总法律顾问。现任中国船舶重工集团公司第七二五研究所纪委书记兼工会主席。曾获国防科技工业511高级管理人才、省国防科技工业系统劳动模范和优秀经营管理者等荣誉称号。周全先生未持有公司股份,是公司实际控制人、控股股东员工,与其他持有公司5%以上股份的股东、其他董事、监事、高级管理人员不存在关联关系,未受过中国证监会及其他有关部门的处罚和证券交易所惩戒,不存在《深圳证券交易所创业板上市公司规范运作指引》第3.1.3条所规定的情形。
"
乐普医疗,300003,王泳,一般高管,"王泳女士:1973年出生,中国国籍,无境外永久居留权,本科学历,学士学位。曾任普华永道中天会计师事务所北京分所审计部高级经理;现任乐普(北京)医疗器械股份有限公司副总经理、财务总监,乐普生物科技有限公司监事,四川睿健医疗科技股份有限公司监事。"
乐普医疗,300003,魏战江,一般高管,"魏战江先生:1972年出生,中国国籍,无境外永久居留权,研究生学历,硕士学位,研究员级高级工程师。曾任职于中国船舶重工集团公司第七二五研究所;现任乐普(北京)医疗器械股份有限公司副总经理,中国共产党北京市第十二次代表大会代表。"
乐普医疗,300003,张霞,一般高管,"张霞女士:1968年出生,中国国籍,无境外永久居留权,研究生学历,硕士学位,研究员级高级工程师。曾任中国船舶重工集团第七二五研究所非金属材料研究室副主任,科技处处长、副总工程师;现任乐普(北京)医疗器械股份有限公司副总经理,中美华世通生物医药科技(武汉)有限公司董事,隆华科技集团(洛阳)股份有限公司独立董事,河南省第十三届人大代表。"
汉威科技,300007,任红军,董事长,"任红军,男,1967年出生,中国国籍,EMBA,高级工程师,历任郑州晶体管厂技术员、工程师,郑州汽车客运总公司下属科达电子厂高级工程师、副厂长,自1998年创立公司前身河南汉威电子有限公司以来一直在汉威科技任职。现为公司第五届董事会董事长。"
汉威科技,300007,焦桂东,董事兼高管,"焦桂东,男,1972年出生,大学专科学历。曾任职于广东东莞励扬集团横江电子厂、浙江庄吉集团郑州分公司、郑州三华科技实业有限公司,2004年5月起就职于汉威有限,现任公司副总经理。焦桂东先生的董事任职由股东提名,经公司2008年1月18日召开的创立大会选举产生,任期至2011年1月17日。
"
汉威科技,300007,徐克,董事兼高管,徐克，1965年出生，MBA，现任职公司常务副总经理。徐克先生与其他持有公司5%以上股份的股东、实际控制人及其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《深圳证券交易所创业板上市公司规范运作指引》第3.1.3条所规定的情形。
汉威科技,300007,张小水,董事兼高管,"张小水,男,1963年出生,大学本科学历,工程师。曾任职于郑州晶体管厂、郑州汽车客运总公司下属科达电子厂,2004年1月起担任炜盛电子总工程师,2008年8月起担任公司总工程师,自2009年5月6日被任命为炜盛电子法定代表人。张小水先生的董事任职由股东提名,经公司2008年1月18日召开的创立大会选举产生,任期至2011年1月17日。"
汉威科技,300007,高天增,董事,高天增先生：男，1960年出生，中国农业大学博士，现任河南广安生物科技股份有限公司董事长兼总裁。高天增先生为中国人民大学农村与农业发展学院兼职教授、河南财经学院MBA中心荣誉教授、河南省工商联副主席、河南省政协委员、郑州市人大代表，撰写了企业管理经典专著《中用管理》及《天增文集》，并在国家级刊物上发表企业管理类论文数十篇。高天增先生未持有公司股份，与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《深圳证券交易所创业板上市公司规范运作指引》第3.1.3条所规定的情形。
汉威科技,300007,李颖江,独立董事,李颖江先生：男，1959年出生，大学本科学历，曾任中国化学工业部设计公司职员、中国化学工业部管理干部学院主任科员、中国化学工业部党校函授班班主任、《中国石油和化工》杂志社首席摄影记者、广告发行部主任，现任中国石油和化学工业联合会中国化工经济技术发展中心首席摄影师、《中国石油和化工经济分析》杂志市场总监。李颖江先生已于2003年11月取得上市公司独立董事资格证书。李颖江先生未持有公司股份，与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《深圳证券交易所创业板上市公司规范运作指引》第3.1.3条所规定的情形。
汉威科技,300007,庄行方,独立董事,"庄行方先生：男，1948年出生，硕士研究生，高级经济师，高级会计师，历任中国电子信息产业发展研究院副主任、副院长，香港上市公司（HK8235）赛迪顾问股份有限公司董事长，自1999年起至今先后任中国电子会计学会副会长，中国信息化推进联盟副会长，中国电源协会名誉理事长，中国电子资深专家委员会委员、资深经济专家，杭州电子科技大学和北京信息大学教授、研究生导师等职，同时兼任晨讯科技集团有限公司独立董事、华东科技股份有限公司独立董事。
庄行方先生未持有公司股份，与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系，未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，不存在《深圳证券交易所创业板上市公司规范运作指引》第3.1.3条所规定的情形。"
汉威科技,300007,李志刚,监事,"李志刚,男,1978年出生,中国国籍,EMBA,仪器仪表行业高级工程师。2005年就职于汉威科技,历任公司开发部经理、研究院常务副院长、研究院院长、鞍山易兴董事长、智慧城市事业群副总经理等职务,现任公司技术总监(非高级管理人员)。"
汉威科技,300007,尚中锋,监事,"尚中锋,男,1972年出生,中国国籍,毕业于郑州大学化学系,曾任职于郑州市油泵油嘴厂,2000年起就职于公司前身河南汉威电子有限公司,现任公司第五届董事会董事、公司副总经理。"
汉威科技,300007,张艳丽,监事,"张艳丽,女,1972年出生,中国国籍,大学专科学历。曾任职于郑州晶体管厂、郑州汽车客运总公司下属科达电子厂,1998年9月起就职于公司前身河南汉威电子有限公司。现任公司第五届监事会主席。"
汉威科技,300007,刘瑞玲,一般高管,"刘瑞玲,女,1972年出生,中国国籍,EMBA,曾任职于郑州晶体管厂核算处、郑州汽车客运总公司下属科达电子厂会计科,1998年9月起就职于汉威科技。现任公司第五届董事会董事、副总经理、财务负责人。"
汉威科技,300007,尚剑红,一般高管,"尚剑红先生:男,汉族,1968年出生,博士研究生学历,地理信息系统行业知名专家,沈阳市青年科技工作者协会会员,中国地理信息系统协会委员,历任沈阳市环境监测中心信息部主任、江苏今迈数字空间技术股份有限公司总经理等职务,现任公司副总经理、沈阳金建数字城市软件有限公司总经理和董事。尚剑红先生与其他持有公司5%以上股份的股东、实际控制人、其他董事、监事、高级管理人员不存在关联关系,未受过中国证监会及其他有关部门的处罚和证券交易所惩戒,不存在《深圳证券交易所创业板上市公司规范运作指引》第3.1.3条所规定的情形。"
安科生物,300009,宋礼华,董事长兼高管,"宋礼华先生,中国国籍,未拥有永久境外居留权,1957年1月出生,博士,研究员,博士生导师,注册执业药师,享受国务院有特殊贡献专家政府津贴,第九届安徽省人大常委,第十、十一、十二届全国人大代表。曾任安徽省科学技术研究院院长、安徽省生物研究所所长,安徽安科生物高技术公司、安徽安科生物高技术有限责任公司与安徽安科生物工程(集团)股份有限公司董事长、总经理,现任安徽医科大学兼职教授,本公司董事长、总裁,其担任本公司董事的任期与公司第七届董事会一致。"
安科生物,300009,付永标,董事兼高管,"付永标先生,中国国籍,未拥有永久境外居留权,1970年11月出生,大学本科,助理研究员。曾荣获国家科技进步三等奖、中国青年科技创新优秀奖、安徽省科技进步一等奖、安徽省政府突出贡献奖、安徽省青年科技奖各1次。现任公司董事、副总裁,其担任本公司董事的任期与公司第七届董事会一致。"
安科生物,300009,赵辉,董事兼高管,"赵辉女士,中国国籍,未拥有永久境外居留权,1974年4月出生,大学本科,助理研究员。曾参与安徽省“九五”科技攻关项目1项,荣获安徽省科学技术成果奖1次。现任公司董事,副总裁,兼任国贸中心主任,其担任本公司董事的任期与公司第七届董事会一致。"
安科生物,300009,范清林,董事,"范清林先生,中国国籍,未拥有永久境外居留权,1964年12月出生,博士,研究员。安徽省生物工程学会副理事长,安徽省药学会应用药理专业委员会副主任委员,中国药理学会会员。曾获安徽省科技进步一等奖,安徽省政府特殊津贴获得者,安徽省第七届青年科技奖,安徽省学术和技术带头人后备人选。曾任职于汕头沱滨化学药业总公司、深圳科兴生物制品有限公司,曾任公司第四届监事会主席。现任公司董事、基因药物工程研究中心主任。其担任本公司董事的任期为2016年11月28日至2019年11月27日。"
安科生物,300009,李星,董事,"李星先生,中国国籍,未拥有永久境外居留权,1957年11月出生,大学专科,副研究员。曾荣获全国科普先进个人、中国技术市场建设成就奖、安徽省科技进步奖2次等。曾任安徽省科学技术厅科技研究开发中心主任、书记,安徽省常设技术市场总经理。现任合肥高新股份有限公司监事,本公司董事、董事会秘书。李星先生,与本公司其他持有5%以上股东、控股股东、实际控制人不存在关联关系,最近五年未在其他机构担任董事、监事、高级管理人员。李星先生本人持有本公司股份1,233,000股,不存在曾受过中国证监会及其他有关部门的处罚和证券交易所惩戒情形。
"
安科生物,300009,宋礼名,董事,"宋礼名先生,中国国籍,未拥有永久境外居留权,1962年1月出生,硕士,高级工程师。曾任职于马鞍山钢铁股份有限公司钢铁研究所、安徽工业大学。现任本公司副董事长。其担任本公司董事的任期与公司第七届董事会一致。"
安科生物,300009,王荣海,董事,"王荣海先生,中国国籍,未拥有永久境外居留权,1964年5月出生,硕士,研究员。安徽省首批战略性新兴产业技术领军人才,安徽省首批“特支计划”创新领军人才,合肥市第三批“228”产业创新团队带头人,合肥市学术和技术带头人。曾获安徽省青年科技奖、安徽省科学技术进步一等奖2次、安徽省科学技术进步二等奖1次。现任本公司董事、技术总监,本公司控股子公司安徽鑫华坤生物工程有限公司董事长。"
安科生物,300009,吴锐,董事,"吴锐先生,中国国籍,未拥有永久境外居留权,1961年5月出生,硕士,副研究员,注册执业药师,执业医师。曾任安徽省武警总队医院主治军医、默沙东(中国)有限公司高级医药代表,公司副总经理,安科恒益公司总经理。现任本公司董事,其担任本公司董事的任期为2016年11月28日至2019年11月27日。"
安科生物,300009,李晓玲,独立董事,李晓玲女士，中国国籍，未拥有永久境外居留权，1958年出生，毕业于西南财经大学，会计学教授，高级会计师。历任安徽大学工商管理学院会计学系主任、教授，安徽大学财务处处长，曾兼任安徽省皖能股份有限公司、黄山永新股份有限公司、安徽四创电子股份有限公司、江淮汽车制造股份有限公司、安徽精诚铜业股份有限公司、安徽安利合成革股份有限公司独立董事。李晓玲女士已参加上市公司独立董事的培训学习，并已取得上市公司独立董事资格证书。现任安徽大学商学院院长、会计学专业教授、硕士生导师，兼任安徽省高级会计师职称评审委员会委员、安徽省总会计师协会副会长、安徽省企业经营管理研究会副会长、安徽省会计学会理事、安徽省注册会计师协会常务理事、安徽省金融会计学会常务理事、安徽安纳达钛业股份有限公司独立董事、安徽天然气开发股份有限公司独立董事、芜湖海螺型材科技股份有限公司独立董事、黄山永新股份有限公司独立董事。
